,fips,county,zhvi_weighted,population_growth,population,All industry total_growth,unemployment_rate,unemployment_rate_growth,predicted_3yr_appreciation
1082,29007,"Audrain, MO",113577.96853799185,0.9813683803633552,25388,0.9770574105325504,3.4,0.8095238095238094,1.1387091
867,22097,"St. Landry, LA",138746.37521787354,0.9803743673001624,82124,1.1704006388294452,6.0,0.7407407407407408,1.1384894
573,17201,"Winnebago, IL",114112.27178530632,0.9877894884029852,282572,1.0990844906206774,5.4,0.8059701492537313,1.1384386
1630,42111,"Somerset, PA",97051.21592039801,0.9811247662302964,73447,1.1811212020924566,5.4,0.7605633802816902,1.1378685
688,19151,"Pocahontas, IA",102759.85825494648,0.9657134519988329,6619,0.9069142559250796,1.9,0.6785714285714286,1.1377842
1393,39001,"Adams, OH",101445.09715660932,0.9960801237098572,27698,0.4693872196971188,6.9,0.9078947368421052,1.1377754
78,5003,"Ashley, AR",58253.280107115526,0.957476863127131,19657,1.0578507716267875,5.4,0.8852459016393444,1.137759
122,5093,"Mississippi, AR",75948.44791796147,0.9475757575757576,40651,1.233598441691408,5.1,0.75,1.1374795
518,17021,"Christian, IL",81472.93822102426,0.9721336142040324,32304,1.0494996464858908,4.6,0.7187499999999999,1.1374555
1863,48489,"Willacy, TX",105570.0,0.9814806304857312,21358,1.27457269164878,8.2,0.6666666666666665,1.1372643
1617,42079,"Luzerne, PA",122343.11529485026,1.000772451540489,317417,1.1054971234233362,5.8,0.935483870967742,1.1372162
1602,42047,"Elk, PA",97853.0,0.9802700576822234,29910,1.143185604186002,5.0,0.9090909090909092,1.1371102
846,22039,"Evangeline, LA",146435.44444444447,0.9919208720705736,33395,1.1061587683620395,5.7,0.7702702702702703,1.1370637
551,17125,"Mason, IL",87524.22355491329,0.976892138939671,13359,1.0336729258100728,5.1,0.7183098591549295,1.1370571
745,21051,"Clay, KY",93498.14075534874,0.9648501890817416,19901,1.0783642104848046,6.7,0.67,1.1369085
1530,40105,"Nowata, OK",109090.71099484184,0.9674507921267402,10076,1.1243368241372946,3.2,0.5423728813559322,1.1367756
2011,54063,"Monroe, WV",89676.17214781152,0.9842811596352042,13275,0.8713142711421377,4.4,0.9565217391304348,1.1366067
141,5131,"Sebastian, AR",117468.05845164707,1.0034697962868468,127827,1.0873760634596177,3.3,0.8918918918918918,1.136585
1230,35039,"Rio Arriba, NM",372900.52148477494,0.991744171232004,38921,1.0789165945337156,5.5,0.7333333333333333,1.1365644
650,19027,"Carroll, IA",130406.37012750455,0.9890621934471258,20165,1.06206236331691,2.0,0.8,1.1363107
1991,54019,"Fayette, WV",77966.22114362003,0.9598678104982004,42406,1.1203100111641169,5.7,0.7215189873417721,1.1361285
839,22013,"Bienville, LA",71324.9906930126,0.9608853410740203,13241,1.3902007243467462,5.7,0.7500000000000001,1.1360917
556,17141,"Ogle, IL",100789.67987227447,0.9901266911707204,50643,1.0354558977682626,4.6,0.7796610169491525,1.1359963
2017,54077,"Preston, WV",109057.07462296453,0.9902843601895734,33432,1.1057742486419813,4.6,0.8070175438596491,1.1357703
110,5067,"Jackson, AR",56316.540862230555,0.9674227519962968,16719,1.1170226796391725,6.5,1.0483870967741935,1.1357446
542,17105,"Livingston, IL",91113.24670365636,0.9872877835322792,35648,1.081620679116224,3.9,0.7222222222222222,1.1357026
1605,42053,"Forest, PA",74724.51097062105,0.9881374420507226,7247,1.0912288323210722,7.0,0.8974358974358975,1.1356418
2008,54057,"Mineral, WV",115385.68875482779,0.9814794520547944,26868,1.0708676093196872,5.7,0.95,1.1355217
1996,54031,"Hardy, WV",116228.61650165016,0.9973935708079932,13776,1.0968511725277046,5.2,0.912280701754386,1.1350844
812,21193,"Perry, KY",80565.88409854424,0.9470897525462368,25758,1.0999115456987083,5.8,0.5420560747663552,1.1350197
1603,42049,"Erie, PA",122891.873748408,0.9766737878842742,269728,1.0557228666724945,4.7,0.734375,1.1340398
874,22117,"Washington, LA",142868.63765042773,0.995839351542458,46194,1.1156901302827733,5.7,0.8142857142857143,1.1334459
107,5061,"Howard, AR",77376.89882524872,0.9889138576779026,13202,0.9610222648289348,3.2,0.9696969696969698,1.1334443
1584,42009,"Bedford, PA",132776.32473406036,0.985329519968725,47888,1.1397356172234452,4.8,0.8275862068965517,1.13332
38,1085,"Lowndes, AL",77726.056671721,0.9490632318501172,9726,1.0572427769422843,5.8,0.5471698113207547,1.1331599
698,19187,"Webster, IA",91620.38787982964,0.9761561675865256,35904,0.9989910094758726,3.1,0.775,1.1329911
1635,42121,"Venango, PA",99497.04010271818,0.9655277550164834,50668,1.1231266053689897,4.9,0.6805555555555556,1.1328833
726,21013,"Bell, KY",43914.0,0.9569181002793706,26032,1.0751124023521332,6.2,0.6813186813186813,1.132854
1988,54011,"Cabell, WV",121916.36387244928,0.9609535853513236,91945,1.089042591577878,4.2,0.8750000000000001,1.1325784
1726,47069,"Hardeman, TN",100864.7405549133,0.979127579737336,25050,1.1698511207209583,5.0,0.8064516129032258,1.1324933
96,5039,"Dallas, AR",81716.91855614004,0.9472901743478848,7009,1.133893309102192,4.6,0.9387755102040816,1.1323239
1598,42039,"Crawford, PA",116369.46396198,0.980569137719278,84629,1.0999160562193755,4.8,0.8135593220338982,1.1320989
709,20095,"Kingman, KS",149730.0,0.9642712687070244,7152,1.0458844287327294,3.2,0.7272727272727273,1.132072
1181,31157,"Scotts Bluff, NE",130178.70752648884,0.9779791323448654,35618,1.0290721070556512,3.6,1.0285714285714287,1.1320196
717,20191,"Sumner, KS",147439.6721609426,0.9850321356166156,22836,1.231490398357145,3.4,0.8095238095238094,1.1317511
783,21127,"Lawrence, KY",85243.27651709245,0.9670433739503757,15317,1.1597530106857268,6.7,0.6203703703703703,1.1316977
2030,54103,"Wetzel, WV",61530.89004539918,0.9629890053694709,15065,1.1975416397506136,7.3,0.7934782608695653,1.1316762
2013,54067,"Nicholas, WV",71932.95225255121,0.9651313975020684,24496,1.1145369312218671,6.3,0.7159090909090908,1.1314182
1036,27071,"Koochiching, MN",164437.57664233574,0.969785884218874,12229,1.0724130258719662,6.2,0.7294117647058824,1.131304
125,5099,"Nevada, AR",47823.38918067227,0.9849606111243734,8252,1.0169782333217454,3.9,1.054054054054054,1.1311425
114,5075,"Lawrence, AR",77821.47709606822,0.985996754612657,16406,1.0772839324478458,4.1,0.9534883720930232,1.1310989
346,13017,"Ben Hill, GA",82158.2815190597,0.9680598226189786,16700,1.115367004365679,5.6,0.6746987951807228,1.1307766
684,19139,"Muscatine, IA",197277.79750649352,0.9929249674176132,42664,1.036094020673471,2.9,0.7631578947368421,1.13023
135,5119,"Pulaski, AR",152147.57561656288,0.9943168988534852,391911,1.0931255923115153,3.4,0.9444444444444444,1.1302112
1386,37187,"Washington, NC",71647.46290322581,0.95940347970174,11580,1.0089087172148683,5.6,0.7567567567567567,1.1301234
1259,36049,"Lewis, NY",126837.30730823519,0.9868277854918002,26296,1.155709505390688,5.3,0.7794117647058824,1.1299841
1093,29035,"Carter, MO",123232.26897597572,0.9632850241545894,5982,1.1823894647238495,4.9,0.6901408450704226,1.1299486
567,17183,"Vermilion, IL",70262.54652066324,0.9651438326496292,75758,1.0724852823965427,4.9,0.6712328767123288,1.1298558
1078,28149,"Warren, MS",80124.0,0.9664167979896928,45381,1.2030568463335265,6.1,0.9384615384615383,1.1297982
1604,42051,"Fayette, PA",113744.33577425887,0.9767585946354364,129274,1.1724537369421892,6.1,0.7625,1.1293495
1183,31165,"Sioux, NE",130178.70752648884,0.926131850675139,1166,0.6536600148769893,2.7,1.0,1.1290936
860,22079,"Rapides, LA",158050.59231698184,0.9833364936099208,129648,1.0983293873267193,4.9,0.7903225806451614,1.1286955
1255,36041,"Hamilton, NY",192141.80284900285,0.9692712906057944,4416,1.2265255360662493,5.7,0.8636363636363638,1.1286397
1649,45005,"Allendale, SC",82500.70713785863,0.9582000661740376,8688,1.1688359495312457,5.1,0.6071428571428571,1.1286108
667,19079,"Hamilton, IA",111117.82143777377,0.979966832504146,14773,1.1172568145042108,2.9,0.7837837837837838,1.1281123
1205,33019,"Sullivan, NH",207833.90489522804,1.0014390492990437,43146,1.077898208416415,2.3,1.0,1.1280272
2020,54083,"Randolph, WV",68878.18320209974,0.9883240338913,28695,1.137272404620339,5.9,0.9833333333333334,1.1279905
527,17053,"Ford, IL",84371.6101167969,0.9707159976033553,12961,1.0488218755881802,4.1,0.7592592592592592,1.127667
2021,54085,"Ritchie, WV",74016.77723359481,0.956835252879319,9554,1.2672180062686744,5.7,0.8769230769230769,1.1273345
137,5123,"St. Francis, AR",66960.3295272151,0.9486469047709416,24994,1.088719569310796,5.1,0.9807692307692306,1.1266733
134,5117,"Prairie, AR",101667.57018239492,0.9769752787203102,8062,1.0475267158752892,4.3,1.131578947368421,1.1266135
2022,54087,"Roane, WV",109502.52611727057,0.969817202777384,13688,1.1739110621653441,9.6,0.9320388349514562,1.1263807
1508,40059,"Harper, OK",63198.07692307692,0.9766949152542372,3688,1.1614535439838454,2.7,0.7297297297297297,1.1261401
1198,33005,"Cheshire, NH",206520.402513465,1.001447844685752,76085,1.0867758660452809,2.7,1.0,1.1260645
1993,54023,"Grant, WV",111743.5512403764,0.9970694707808998,11568,0.8835622217014296,5.5,0.9322033898305084,1.1255367
1890,51017,"Bath, VA",81942.0,0.9405760943524608,4147,1.053104019129955,2.3,0.6388888888888888,1.1253474
659,19055,"Delaware, IA",146021.98588636087,0.9839773253123554,17011,1.063225033860262,2.4,0.7058823529411765,1.1252952
842,22025,"Catahoula, LA",81172.0,0.9620022292025534,9494,1.2176712786502728,6.2,0.6666666666666666,1.1252023
848,22045,"Iberia, LA",203469.09600641538,0.9569555028710036,69830,1.0952151477689176,5.2,0.5531914893617021,1.1250746
656,19045,"Clinton, IA",242215.17570498915,0.9826659329495429,46429,1.0591485962683438,3.8,0.7755102040816325,1.1250407
662,19069,"Franklin, IA",94636.61322140608,0.9894860960990468,10070,1.1183249741534729,2.4,0.7058823529411765,1.1245375
87,5021,"Clay, AR",56185.86769911504,0.9662018592297476,14551,1.1612660440322575,4.8,0.8421052631578947,1.1243182
89,5025,"Cleveland, AR",69720.4693652929,0.9649484536082474,7956,0.9673487461545632,3.9,0.8666666666666667,1.1241097
1640,42131,"Wyoming, PA",176721.16141005149,0.9727002105568868,26794,1.1260835175488997,5.0,0.819672131147541,1.1240163
538,17095,"Knox, IL",99766.64131650423,0.9760787163422824,49699,1.0272434255386764,4.7,0.7704918032786886,1.1238366
25,1057,"Fayette, AL",76106.5625961919,0.9842419851476182,16302,1.054491344946213,3.1,0.4558823529411765,1.1229327
57,1127,"Walker, AL",100928.19903041497,0.9843181008166364,63521,1.013153732615534,3.3,0.44,1.1226518
148,5145,"White, AR",120906.93941858322,0.9979218672782796,78753,1.0533274193292883,4.4,0.8461538461538461,1.1223555
97,5041,"Desha, AR",47162.465136054416,0.954304913901722,11361,0.9625430409381812,4.4,0.8,1.1218414
1104,29079,"Grundy, MO",77110.57960629923,0.9741865295223024,9850,0.996718157782601,3.5,0.7608695652173914,1.1217266
2028,54099,"Wayne, WV",89295.0136027983,0.9675375699833022,39402,1.1728504423946766,5.4,0.8181818181818182,1.1217122
772,21105,"Hickman, KY",82373.79299209271,0.9507271543303668,4380,1.1736869510882773,4.7,0.7966101694915254,1.1213721
109,5065,"Izard, AR",94603.98887131904,1.0104537366548043,13629,1.062202075435262,5.4,0.9642857142857144,1.1213583
1087,29021,"Buchanan, MO",123769.45032375555,0.9812651630874292,87364,1.116166544885092,3.1,0.7560975609756099,1.1211321
200,6105,"Trinity, CA",398443.0,0.9576707202993452,12285,1.2251039792843474,5.6,0.7887323943661971,1.121093
1138,29211,"Sullivan, MO",52306.276422764226,0.9614716564029686,6089,1.5034242904274706,3.5,0.6140350877192983,1.1208616
544,17109,"McDonough, IL",80751.42079731874,0.960364965865338,29682,1.010186773516309,4.4,0.6984126984126985,1.1206944
562,17169,"Schuyler, IL",49721.0,0.9627311522048364,6768,1.0304128688680487,4.0,0.7142857142857143,1.120619
1232,35047,"San Miguel, NM",309688.0,0.9740046420282092,27277,1.0636671457953537,6.0,0.7692307692307693,1.1202929
121,5091,"Miller, AR",100761.19419375632,0.9895683206368816,43257,1.09360460370582,4.1,0.9761904761904759,1.1200849
843,22027,"Claiborne, LA",94836.63908750426,0.9705190139972748,15670,1.118092539331336,5.4,0.8059701492537313,1.1199832
757,21075,"Fulton, KY",46776.91855892427,0.965076798706548,5969,1.121996594563915,5.5,0.8088235294117647,1.1197052
653,19035,"Cherokee, IA",127088.346501548,0.9860452869931544,11235,1.071034037491581,2.5,0.6944444444444444,1.1192486
1257,36045,"Jefferson, NY",133833.20811945107,0.9721543636041776,109834,1.0636363708116052,5.3,0.8412698412698413,1.1191995
94,5035,"Crittenden, AR",96254.4167951825,0.9725996836084858,47955,1.2140421735870537,4.2,0.9333333333333332,1.1188811
123,5095,"Monroe, AR",33539.113537710255,0.9300485773768216,6701,1.2060413896185254,4.2,0.8750000000000001,1.1184933
2025,54093,"Tucker, WV",78838.59274271376,0.9696583014320148,6839,1.1012560626787713,5.2,0.9629629629629628,1.1177131
557,17143,"Peoria, IL",116394.62663191895,0.9683100684705715,179179,1.171308205114785,4.9,0.7101449275362319,1.1173909
1546,40137,"Stephens, OK",83527.12788339387,0.9805672985135688,43143,1.1080800627381375,4.0,0.4347826086956522,1.1173239
652,19033,"Cerro Gordo, IA",101792.38527918783,0.9850102097642472,42450,1.0357085057596438,2.8,0.7777777777777777,1.117062
855,22067,"Morehouse, LA",68469.54918779653,0.9606086352050668,24874,1.0197900266384117,8.0,0.8247422680412372,1.1166332
105,5057,"Hempstead, AR",69718.41682933264,0.9773057371096586,21532,1.0830344611646257,3.8,1.0,1.1165819
547,17115,"Macon, IL",83418.39966155593,0.9776844044631192,104009,0.9470868656602772,5.0,0.7575757575757576,1.1164871
2007,54055,"Mercer, WV",69177.86315604649,0.9690922285261908,58758,1.0895673376998247,5.7,0.8507462686567164,1.1164799
1608,42059,"Greene, PA",134511.85621882134,0.9737697868795184,36233,1.3137308813199442,5.2,0.6753246753246753,1.1162088
1652,45011,"Barnwell, SC",91340.44209547163,0.9657502545589188,20866,1.0787635589888291,4.1,0.5694444444444444,1.1152848
669,19083,"Hardin, IA",124353.65990338165,0.9796464294021866,16846,1.0837175086959132,3.2,0.8205128205128206,1.1150188
871,22111,"Union, LA",158101.58121056826,0.9813565340909092,22108,0.8482745832541239,5.6,0.8484848484848485,1.1147937
661,19067,"Floyd, IA",107288.17345420104,0.9864413192911649,15642,1.0767185131760375,3.6,1.0,1.1147704
1918,51105,"Lee, VA",81553.4898539585,0.9692944340989034,23423,1.0910409332813709,3.9,0.582089552238806,1.1140206
1590,42021,"Cambria, PA",93781.86246215775,0.9685895814424093,130192,1.0935223673131156,5.4,0.8059701492537313,1.1128192
1493,40029,"Coal, OK",73606.7349197565,0.9722222222222222,5495,1.3409437616770368,3.7,0.5211267605633804,1.1127586
1165,31095,"Jefferson, NE",94672.44732976149,0.9812003899178388,7046,1.0387114941090232,2.7,1.1250000000000002,1.1124301
1553,40153,"Woodward, OK",98579.04942798476,0.96357568533969,20211,1.0682315738263195,2.7,0.45,1.1119936
1631,42113,"Sullivan, PA",146430.97358923042,0.9902056807051909,6066,1.2870654766690788,5.3,0.7464788732394366,1.1098139
813,21195,"Pike, KY",62526.64404400957,0.9577203753040658,57876,1.0715113345655445,5.5,0.5140186915887851,1.1095481
1501,40045,"Ellis, OK",74138.5098765432,0.9446756425948593,3859,1.2338360047008168,2.3,0.6216216216216215,1.1094575
117,5083,"Logan, AR",83309.52124087591,0.9877599852751704,21466,0.9733547538738508,4.3,0.9347826086956522,1.1086898
2032,54107,"Wood, WV",104005.83002803447,0.9744367569333442,83518,1.0664811482260814,5.1,0.8947368421052628,1.108421
1989,54015,"Clay, WV",79881.0,0.963642541624193,8508,1.0373181950026935,8.6,0.8269230769230769,1.1080599
1512,40067,"Jefferson, OK",42228.04282288455,0.9603200000000001,6002,0.8762796940375673,3.1,0.4492753623188406,1.1078498
1551,40149,"Washita, OK",111734.96040419328,0.9547800227411878,10916,1.1999276304327433,3.2,0.4776119402985074,1.1070733
1167,31099,"Kearney, NE",143183.3398387781,0.9899405578417924,6495,0.9209420872442384,2.2,0.9565217391304348,1.1064951
873,22115,"Vernon, LA",131688.4627340595,0.9212913502068724,47429,1.0480020044859428,5.8,0.7945205479452054,1.1058362
1831,48249,"Jim Wells, TX",113238.86083208394,0.9830261528374736,40482,1.287326058168273,4.7,0.4433962264150944,1.1055105
2000,54039,"Kanawha, WV",113725.67926137398,0.9566478334658102,178124,1.0432411328572309,4.6,0.8363636363636363,1.1052946
854,22061,"Lincoln, LA",140205.57936362302,0.9846017736397532,46742,1.1392222016942826,5.2,0.8387096774193549,1.104043
1498,40039,"Custer, OK",112560.05316506012,0.9925056464307712,29003,1.2259568972011683,2.4,0.5454545454545454,1.1031873
681,19127,"Marshall, IA",125000.85562965868,0.9809144138532452,39369,1.126726576663782,4.5,0.9183673469387754,1.1016667
654,19037,"Chickasaw, IA",104445.6205033414,0.9866876136927402,11933,1.0125688469805778,2.9,0.6590909090909091,1.1016259
2003,54045,"Logan, WV",76664.1478362867,0.9508522896002852,32019,1.260402573219184,5.9,0.5784313725490197,1.1013255
1986,54005,"Boone, WV",92858.40889758422,0.9407251523521416,21457,1.0252873677975014,5.5,0.6043956043956045,1.1011305
858,22073,"Ouachita, LA",130290.56923638805,0.976940285665118,153279,1.0583462365310758,5.1,0.8360655737704918,1.1011229
145,5139,"Union, AR",81074.09177991383,0.9699842022116903,38682,0.9943523019202692,5.2,0.9454545454545454,1.1000717
1161,31069,"Garden, NE",80565.0,0.9632931305715784,1837,1.1132985492491727,2.8,0.8484848484848485,1.0995712
95,5037,"Cross, AR",78490.46880269816,0.9644052863436124,16419,1.1379443788086767,4.2,0.9545454545454544,1.0993681
116,5079,"Lincoln, AR",63848.650180623146,0.9487179487179488,13024,1.0061592343226349,4.3,0.8958333333333334,1.0988784
841,22021,"Caldwell, LA",81172.0,0.9845145920190591,9918,1.126870810296292,5.9,0.7763157894736843,1.0977906
1074,28049,"Hinds, MS",128162.0,0.9573202959830868,231840,1.0615466796621849,5.4,0.9642857142857144,1.0966009
767,21095,"Harlan, KY",47946.0,0.9634760705289672,26010,1.087995050840386,9.1,0.7,1.0922446
127,5103,"Ouachita, AR",54693.47173778269,0.973722566942906,23382,1.0808436932620538,5.1,1.02,1.0921092
2029,54101,"Webster, WV",57511.0,0.9482295196914806,8114,1.0486234458259325,6.3,0.75,1.091711
523,17039,"De Witt, IL",126116.8531948379,0.969077275825742,15638,1.0292716221296756,4.2,0.7368421052631579,1.0912163
77,5001,"Arkansas, AR",76220.79931714719,0.9632037016635452,17486,1.0154825295211412,3.0,0.8823529411764706,1.0908167
755,21071,"Floyd, KY",65700.9809680845,0.962697468080502,35589,1.0938462791622543,6.1,0.5446428571428571,1.0907001
550,17123,"Marshall, IL",128952.58132792116,0.9627135762982914,11438,0.9374042951343592,4.6,0.6969696969696969,1.0898349
111,5069,"Jefferson, AR",68158.38280141387,0.9491101737043192,66824,1.0272652149109962,5.4,0.9642857142857144,1.0882375
149,5147,"Woodruff, AR",67306.797173086,0.9575757575757576,6320,1.1739025615268708,5.2,0.9454545454545454,1.0881813
1516,40077,"Latimer, OK",67199.61851573882,0.95478672985782,10073,0.931645561873053,5.9,0.7108433734939759,1.0875723
1154,31049,"Deuel, NE",80565.0,0.9639978506179472,1794,1.0575741431362102,2.9,1.1153846153846154,1.0872843
